sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,2588,456,144,13516,599.2134554412379,0.0,8.442507437757712,149.9561441424396,18188.32766615147
/css/anylinkmenu.css,645,86,3,2890,288.9995381853228,0.0,2.194818187386431,4.310331420736437,2011.0
/js/anylinkmenu.js,645,74,4,2193,195.78545438205384,0.0,2.1941910068785337,28.091644629079664,13110.0
/language_tmp/en.js,1279,77,3,4350,270.27268479409156,0.0,4.301588796362315,24.263649304481188,5776.0
/js/common.js,645,114,10,5682,342.4235537114964,0.0,2.12873394786087,99.52870627122546,47877.0
/js/AC_ActiveX.js,644,117,3,13251,763.3412625640544,0.0,2.1088479926648764,5.255644606719497,2552.0
/js/AC_RunActiveContent.js,642,75,3,2033,216.24508860863608,0.0,2.1914778138472726,8.091775013824744,3781.0
/js/facebook.js,642,71,3,2857,224.32436088002245,0.0,2.185018667955442,14.206888956296222,6658.0
/css/facebook.css,642,82,3,13246,567.4034953847734,0.0,2.102408928360907,8.130409527645696,3960.0
/images//world_map.gif,641,84,3,3615,277.3916141188499,0.0,2.1305094942283467,2.492529662192929,1198.0
/js/250/addthis_widget.js,640,102,3,11557,686.2750106368505,0.0,2.0960927521042807,193.00224347427374,94287.0
/js/jquery.js,1270,87,9,2462,199.0170496402057,0.0,4.407625539240015,246.51711902671298,57272.0
/js/jquery.flash.js,637,59,3,2114,155.98874228881422,0.0,2.2100635957075503,19.003525351762676,8805.0
/js/JavaScriptFlashGateway.js,637,70,3,3290,217.32067228985917,0.0,2.2025822424154406,28.84866507351161,13412.0
/js/login.js,637,71,3,2821,246.02648237415616,0.0,2.181402261535406,3.393529104126857,1593.0
/index.php,1265,458,176,11648,663.1155984994156,0.0,4.140400489647362,36.62646039125966,9058.422134387352
/dashboard.php,635,2859,1648,13453,613.3968960500418,0.0,2.080159861104286,121.74419983968848,59931.0
/css/dashboardV2.css,1267,63,3,6493,242.4953042162537,0.0,4.220126037544799,16.336503528151937,3964.0
/js/dashboard.js,633,84,3,1736,236.15401185333673,0.0,2.235572083955797,47.21336121838679,21626.0
/images/spacer.gif,633,68,3,4352,230.63582299654163,0.0,2.1562075273102588,0.09054387077572375,43.0
/images/loading.gif,633,79,3,5672,296.5496289274978,0.0,2.115401324715774,1.5906826367491662,770.0
/images/bejeweld.jpg,632,64,3,1755,171.62913189443498,0.0,2.255877954147139,14.848259190382537,6740.0
/images/jeopardy.jpg,632,54,3,1577,145.7999205271699,0.0,2.2560551162832208,14.512338916950757,6587.0
/images/solitair_rush.jpg,632,59,3,1563,155.58866409912534,0.0,2.2561759246037414,14.72022592995859,6681.0
/images/surveyhead/WorldWinner_logo.png,632,235,145,3257,250.13556499078152,0.0,2.250015130639724,2.22804232662957,1014.0
/images/monopoly.jpg,632,66,3,1796,189.24366915962202,0.0,2.25121733152381,14.02613923351749,6380.0
/images/wheel_of_fortune.jpg,632,75,3,2470,213.57725888079915,0.0,2.2511932749162926,17.363207505164922,7898.0
/images/the_price_is-_right.jpg,632,85,3,2672,253.28589409810147,0.0,2.2433542405429483,18.485764728224023,8438.0
/images/family_feud.jpg,632,73,3,3268,225.71003269051712,0.0,2.217660578626945,10.319485016755268,4765.0
/images/scrabble.jpg,632,74,3,3276,232.9347153066644,0.0,2.2169215658762456,14.985870194331417,6922.0
/images/spades.jpg,632,70,3,2915,233.8421468544315,0.0,2.1818006068995994,10.54679004311818,4950.0
/images/load.gif,632,102,3,13325,607.8664577255568,0.0,2.0983432384873337,16.88100742056509,8238.0
/images/clue.jpg,631,77,3,5666,322.0901337427689,0.0,2.112445012821972,11.424531719734453,5538.0
/panel/set_panel_cookie.php,629,84,28,1297,150.40088769164024,0.0,2.2144222611046764,0.09298843479248152,43.0
/ajaxChkAccComplete.php,629,398,151,4611,337.90055225626134,0.0,2.180446696917909,0.025552109729506747,12.0
/recruit/us/4583350,629,28,3,1419,106.43317642695153,0.0,2.1749503807027617,0.0,0.0
/bootstrap/7aef8cd3bbb8833043cfd92aa8c6f1db/bootstrap.js,629,51,2,2769,209.03156905186583,0.0,2.1769978887619836,4.670765978134842,2197.0
/ajaxProfilesBoxV2.php,629,1703,811,4213,393.53515639106917,0.0,2.1518692867699385,24.319905523230954,11573.0
/ajaxRewardBoxV2.php,628,551,264,2950,334.92710129379213,0.0,2.1950597175083972,71.6116796707061,33407.0
/js/jscrollerV2.js,1256,68,3,5125,237.5940910927085,0.0,4.332887165546647,16.476818967420552,3894.0
TOTAL,30512,235,2,13516,596.100247868813,0.0,99.53449226382904,1290.7122489322599,13278.706836654432
