sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/index.php,1581,2803,18,14450,3961.9721437916614,0.07020872865275142,2.594235906456546,235.24791125859002,92857.34598355471
/__utm.gif,2071,12,3,671,32.63153952128176,0.0,3.4542285528433587,0.005700842708342021,1.6900048285852245
/pixel;r=278784017;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525752851;tzo=480;a=p-833T_QPdA5xtA,535,18,5,496,31.064111447162734,0.0,0.8923522906766699,0.0,0.0
/connect.php/en_US/css/bookmark-button-css/connect-button-css/share-button-css/FB.Connect-css/connect-css,535,27,2,796,77.37310566988188,0.0,0.8923478255068036,0.5809284681056539,666.6355140186915
/extern/login_status.php,2070,70,11,792,67.34951119544276,0.0,3.4526355117739875,3.7115554847491916,1100.7917874396135
/dashboard.php,1044,7496,21,12130,2627.4019957992978,0.06992337164750957,1.717486612981501,347.3640660472514,207105.43007662834
/panel/set_panel_cookie.php,520,54,27,909,50.294387649061626,0.0,0.8716101488944799,0.036600816799279914,43.0
/adserver/PanelistPartner.aspx,1040,61,27,780,48.08013954625115,0.0,1.742682826698571,4.969368998007645,2920.0
/ajaxChkAccComplete.php,1035,228,20,1601,133.46251717740833,0.07439613526570048,1.7308502739258695,0.012516263303298483,7.4048309178743965
/pixel;r=665287176;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525793836;tzo=480;a=p-833T_QPdA5xtA,515,16,5,728,37.24445646247786,0.0,0.8628518005957866,0.0,0.0
/profiles.php,514,4390,23,16501,3316.5471085529475,0.07587548638132295,0.8556698113364597,50.958296345174546,60982.98054474708
/pixel;r=2032950705;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fprofiles.php;ref=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525806289;tzo=480;a=p-833T_QPdA5xtA,511,18,6,888,59.9544326772308,0.0,0.8571855127261016,0.0,0.0
/pixel;r=799236087;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525824961;tzo=480;a=p-833T_QPdA5xtA,510,19,6,678,46.09177366282243,0.0,0.8572408275231455,0.0,0.0
TOTAL,12481,1207,2,16501,2839.1125654584584,0.024036535534011697,20.47985980296278,641.0923151247973,32054.83518948802
