sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,191,212,76,507,90.49106790615171,0.0,0.6588683332700912,8.057625134317727,12523.0
/css/anylinkmenu.css,191,24,3,237,36.500123070049014,0.0,0.6595281093642632,1.295225613214388,2011.0
/js/anylinkmenu.js,191,26,3,222,36.5064864746954,0.0,0.6595440513270303,8.443967297751335,13110.0
/language_tmp/en.js,373,21,2,456,35.688272542173706,0.0,1.2489536246442323,6.008149956052235,4926.0
/js/common.js,191,34,6,212,40.010676736325884,0.0,0.6595258320039227,30.170730541398196,46844.0
/js/AC_ActiveX.js,191,27,2,919,77.56423939706173,0.0,0.6595349415396515,1.6436847371183503,2552.0
/js/AC_RunActiveContent.js,191,25,2,216,37.55459536480784,0.0,0.6595326641321275,2.435247073323803,3781.0
/js/facebook.js,191,26,2,290,46.826588822958115,0.0,0.6595326641321275,3.5546491927199337,5519.0
/css/facebook.css,191,32,2,519,77.24712651525735,0.0,0.6595281093642632,2.5505188604321116,3960.0
/js/jquery.js,564,37,6,524,45.00069314669401,0.0,1.8885361835496444,105.62523857837425,57272.0
/js/jquery.flash.js,382,27,3,401,41.710788002685106,0.0,1.3183142143261413,11.335699860489916,8805.0
/js/JavaScriptFlashGateway.js,382,25,3,163,35.39712836709505,0.0,1.3183187639553704,17.266885998212334,13412.0
/js/login.js,382,25,2,298,39.449474955413955,0.0,1.3183096647283143,2.0508469686642625,1593.0
/images//world_map.gif,191,32,2,295,52.9852466648477,0.0,0.6593892191588817,0.7714338716331449,1198.0
/js/250/addthis_widget.js,191,57,3,509,99.13284474266533,0.0,0.6593846663720725,37.434890214394954,58135.0
/static/r07/widget52.css,191,28,3,297,46.78960019885247,0.0,0.6594916734860177,23.943283149599296,37177.0
/ga.js,191,18,5,121,25.998561909230652,0.0,0.6598265796110132,16.5742766413618,25722.0
/__utm.gif,883,14,3,569,38.57708609077016,0.0,2.9603653017024616,0.10118436089803336,35.0
/js/api_lib/v0.4/FeatureLoader.js.php/en_US,191,55,1,689,95.2976961251581,0.0,0.6599154893567033,11.892012231542234,18453.0
/connect.php/en_US/js/Api/CanvasUtil/Connect/XFBML,382,114,4,903,183.02735108606007,0.0,1.3184871223155672,272.2225252803511,211421.0
/connect.php/en_US/css/bookmark-button-css/connect-button-css/share-button-css/FB.Connect-css/connect-css,191,37,2,226,49.23263846719573,0.0,0.6597832732849953,9.191863453792719,14266.0
/static/r07/widget28.png,191,57,3,525,100.71266925148547,0.0,0.6598721713594748,29.682003989246848,46061.0
/images/connect_sprite.png,191,38,1,237,54.53954319465147,0.0,0.6597855524235893,1.2345206234800752,1916.0
/static/r07/sh32.html,191,25,2,362,42.40856958136077,0.0,0.659751366997924,11.462535713144597,17791.0
/extern/login_status.php,357,40,12,493,53.768432116128274,0.0,1.2333054659269136,1.319738868295413,1095.764705882353
/live/t00/250lo.gif,357,37,1,484,70.82260024109122,0.0,1.2342947233036226,0.051830735451226344,43.0
/connect.php/en_US,191,33,1,282,51.94687567699937,0.0,0.6614306294326241,11.919315825117396,18453.0
/xd_receiver.htm,357,31,3,420,51.81347303287461,0.0,1.2366034624896949,0.358663308944765,297.0
/index.php,358,4891,85,12588,4584.881553679604,0.0,1.2022177223011388,104.31998720544826,88855.50837988827
