sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/index.php,782,2972,75,11751,3942.521697276336,0.0,2.534714569098523,249.9470847693069,100976.18797953964
/__utm.gif,1002,10,3,549,27.741877289232868,0.0,3.354491402860357,0.11465546787120359,35.0
/pixel;r=278784017;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525752851;tzo=480;a=p-833T_QPdA5xtA,269,13,5,100,17.319930404615164,0.0,0.9005480286702354,0.0,0.0
/connect.php/en_US/css/bookmark-button-css/connect-button-css/share-button-css/FB.Connect-css/connect-css,269,21,2,232,36.226467675458146,0.0,0.9005419990693284,12.546027498752967,14266.0
/extern/login_status.php,1002,69,12,247,39.73639842305814,0.0,3.3535595591508334,3.6052477914869123,1100.8522954091816
/dashboard.php,520,8108,181,12119,1766.3750776703084,0.0,1.6946501199290853,371.5673978341882,224521.28076923077
/panel/set_panel_cookie.php,254,46,26,191,26.530836771021743,0.0,0.85479289781523,0.03589462363872548,43.0
/adserver/PanelistPartner.aspx,508,45,27,204,27.817353311113024,0.0,1.709378701410574,4.874400203241089,2920.0
/ajaxChkAccComplete.php,499,217,75,681,102.11543740284165,0.0,1.6788458691644126,0.013115983352846972,8.0
/pixel;r=665287176;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525793836;tzo=480;a=p-833T_QPdA5xtA,245,12,5,104,15.994050330696139,0.0,0.8441115467568889,0.0,0.0
/profiles.php,245,3241,172,31551,3339.82305238234,0.0,0.8233107846991892,49.384647385652215,61422.58775510204
/pixel;r=2032950705;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fprofiles.php;ref=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525806289;tzo=480;a=p-833T_QPdA5xtA,244,12,5,102,14.735432181292499,0.0,0.8278819793165223,0.0,0.0
/pixel;r=799236087;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525824961;tzo=480;a=p-833T_QPdA5xtA,244,12,5,101,15.232985781465445,0.0,0.8278173780580897,0.0,0.0
TOTAL,6083,1245,2,31551,2889.4676212790323,0.0,19.716967677527258,687.6318908247465,35712.13726779549
