sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/index.php,764,2962,70,13021,4037.193494314028,0.0,2.4827926868106514,243.9150259176015,100600.0170157068
/__utm.gif,983,8,3,397,19.09519529570897,0.0,3.287944315669413,0.11238090922698188,35.0
/pixel;r=278784017;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525752851;tzo=480;a=p-833T_QPdA5xtA,263,16,5,158,26.799610900429233,0.0,0.8818253449345337,0.0,0.0
/connect.php/en_US/css/bookmark-button-css/connect-button-css/share-button-css/FB.Connect-css/connect-css,263,11,1,156,23.077072765549108,0.0,0.8818371719515425,12.285438569395222,14266.0
/extern/login_status.php,983,91,12,312,30.49247601548333,0.0,3.2858780782125896,3.5324318809144972,1100.8351983723296
/dashboard.php,501,7954,175,12182,1828.1045454662762,0.0,1.6332624825589737,355.9494670197524,223168.20359281436
/panel/set_panel_cookie.php,248,46,27,143,23.26323114674951,0.0,0.8333781386096027,0.034995371054895426,43.0
/adserver/PanelistPartner.aspx,496,39,27,147,22.770414331496998,0.0,1.667120419200118,4.753898070375337,2920.0
/ajaxChkAccComplete.php,492,178,83,457,67.40645711922252,0.0,1.653286915847024,0.012916304030054875,8.0
/pixel;r=665287176;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525793836;tzo=480;a=p-833T_QPdA5xtA,244,11,5,104,15.220825380445909,0.0,0.8227178010506511,0.0,0.0
/profiles.php,244,4421,167,24021,3796.108175278963,0.0,0.8076261088309281,52.26399459444922,66266.22131147541
/pixel;r=2032950705;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Fprofiles.php;ref=http%3A%2F%2Fsm.p.surveyhead.com%2Fdashboard.php;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525806289;tzo=480;a=p-833T_QPdA5xtA,238,12,4,109,16.759719988984692,0.0,0.8073105703411735,0.0,0.0
/pixel;r=799236087;fpan=0;fpa=P0-2040382711-1297768517354;ns=0;url=http%3A%2F%2Fsm.p.surveyhead.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=0;sr=1280x1024x16;enc=n;ogl=;dst=1;et=1298525824961;tzo=480;a=p-833T_QPdA5xtA,238,11,5,113,15.058689881609816,0.0,0.8070395551109679,0.0,0.0
TOTAL,5957,1269,1,24021,2933.2098772510553,0.0,19.319456966614993,668.7925771393858,35448.3876112137
