sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/registration_step1.php,120,291,182,3217,279.5842139827164,0.0,0.1421482630074545,10.110089295021613,72830.51666666666
/get_jobTitle_dropdown.php,120,176,102,3157,277.2957294969077,0.0,0.14222424496703953,0.12527955953151332,902.0
/registration_step2.php,120,2103,907,4454,888.3178672434146,0.0,0.14179838160780459,0.2970265285570124,2144.983333333333
/after_registration_redirect.php,120,22328,7674,65346,9814.702090896875,0.0,0.1390122944790109,28.826503687663124,212343.375
/dashboard.php,112,22115,9491,65654,9548.09551964662,0.0,0.13167454754509264,27.122918897369683,210928.1517857143
/getDashboard.php,100,6211,4614,14918,1638.0876838557813,0.0,0.12442283358072741,2.6981771899351883,22206.0
/index.php,100,174,120,341,41.16802642828531,0.0,0.12660872207486373,2.255588785948964,18243.0
Thread Group:/registration_step1.php,107,292,187,553,63.39894164242852,0.0,0.3591182472344539,25.541882191804383,72830.85046728973
Thread Group:/get_jobTitle_dropdown.php,107,177,111,473,46.433712050766715,0.0,0.3593208500120893,0.31651113936611774,902.0
Thread Group:/registration_step2.php,107,4131,956,28608,5979.67877063789,0.0,0.3583233147920553,0.7568880174757965,2163.0
Thread Group:/after_registration_redirect.php,107,30797,19523,46408,5644.888553123585,0.0,0.3344795248515161,75.49696926773993,231131.92523364487
Thread Group:/dashboard.php,102,30911,19047,46574,6366.456602179536,0.0,0.34304855818708924,76.82981170796141,229337.0
Thread Group:/getDashboard.php,83,7804,4220,14451,2322.405588755322,0.0,0.3322112863781365,7.209374224506786,22222.0
Thread Group:/index.php,82,206,133,401,49.17898359184246,0.0,0.35320012232784725,6.292411944948161,18243.0
TOTAL,1487,9219,102,65654,12502.710204319163,0.0,0.16933830970075062,13.549846808331582,81936.8231338265
