sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,241,3107,136,32769,4511.5383789214275,0.0,1.1719965764083413,39.646674642079056,34640.199170124484
/css/anylinkmenu.css,38,1473,2,22574,4661.536363921306,0.0,0.18851731134626165,0.35273356302679426,1916.0
/js/anylinkmenu.js,38,930,2,19964,3374.828012443509,0.0,0.18851170012749344,2.413465223311952,13110.0
/language_tmp/en.js,38,235,2,3204,547.9189115704164,0.0,0.18841636049008087,0.8640656531849802,4696.0
/js/common.js,38,606,6,15482,2475.604495416934,0.0,0.1886680038925188,7.891813096414315,42833.0
/js/AC_ActiveX.js,38,604,2,15624,2551.8794252683715,0.0,0.1886698773645797,0.4702007099945385,2552.0
/js/AC_RunActiveContent.js,38,231,2,3776,678.7711072714292,0.0,0.1887485968031948,0.696932074719609,3781.0
/images//world_map.gif,38,84,2,884,167.77550006199544,0.0,0.18874672176746404,0.22081891863029485,1198.0
/js/jquery.js,76,907,6,7462,1577.631118695337,0.0,0.33627574611181166,18.80779739386297,57272.0
/js/jquery.flash.js,38,176,2,2070,390.9399001639078,0.0,0.18842570324935168,1.6202034346782632,8805.0
/js/JavaScriptFlashGateway.js,38,684,2,19963,3189.9609146695066,0.0,0.18842009748260832,2.4641815873897372,13392.0
/js/login.js,38,219,2,3190,666.5813701204751,0.0,0.1883397847970143,0.2933612858898807,1595.0
/images/spacer.gif,38,202,1,3727,615.2324206675419,0.0,0.1883780648615421,0.007910407020553038,43.0
/js/facebook.js,38,500,2,15480,2468.918590863265,0.0,0.18829778799651153,0.9841501575755174,5352.0
/css/pl_facebook.css,38,136,2,2024,333.04251348660233,0.0,0.18829685494700435,0.6781628916450704,3688.0
/images/icon-abtus.gif,38,526,2,13861,2284.1110591064544,0.0,0.1882893908838205,0.11124519676241347,605.0
/images/PL-bbb-logo.gif,38,90,2,608,125.36749303646982,0.0,0.1882847261448207,0.5135539454321134,2793.0
/ga.js,190,71,5,2019,271.88825694745987,0.0,0.8332236986361444,20.453851672477306,25137.0
/images/surveyhead/fb-BG.png,38,348,215,3284,485.12001613559676,0.0,0.18709626595241846,0.6367485223087679,3485.0
